,text,entities,relations,Comments,id,label,start_offset,end_offset
7265,Computer info encrypted with AES256 key  Figure 25.,[],[],[],0.0,safe,0.0,0.0
7266,Screenshot of the final payload to be sent to C&C server.,[],[],[],0.0,safe,0.0,0.0
7267,Other bytes are just randomly generated noise.,"[{'id': 29625, 'label': 'location', 'start_offset': 12, 'end_offset': 15}, {'id': 29626, 'label': 'identity', 'start_offset': 16, 'end_offset': 20}]",[],[],29625.0,location,12.0,15.0
7268,STRINGDATA::BROWSER_SESSION_ID,[],[],[],0.0,safe,0.0,0.0
7269,m_pixel_ratio),[],[],[],0.0,safe,0.0,0.0
7270,STRINGDATA::RESOURCE_ID,[],[],[],0.0,safe,0.0,0.0
7271,The getCommand method,[],[],[],0.0,safe,0.0,0.0
7272,The figure below shows the example of two of several possible command codes.,[],[],[],0.0,safe,0.0,0.0
7273,"Malicious attacks targeting Mac devices are not as common as its counterparts, but the discovery of this new MacOS backdoor that is presumably distributed via phishing email calls for every user to adopt best practices for phishing attacks regardless of operating system.","[{'id': 29652, 'label': 'location', 'start_offset': 40, 'end_offset': 43}, {'id': 29653, 'label': 'attack-pattern', 'start_offset': 159, 'end_offset': 167}, {'id': 29654, 'label': 'location', 'start_offset': 204, 'end_offset': 208}, {'id': 29655, 'label': 'attack-pattern', 'start_offset': 223, 'end_offset': 231}]",[],[],29652.0,location,40.0,43.0
7274," Enterprises can benefit from Trend Micro’s Smart Protection Suites with XGen™ security, which infuses high-fidelity machine learning into a blend of threat protection techniques to eliminate security gaps across any user activity and any endpoint.   Indicators of Compromise (IoCs)  C&C servers  Ssl[.]arkouthrie[.]com s3[.]hiahornber[.]com widget[.]shoreoa[.]com    SHA256 Delivery document (W2KM_OCEANLOTUS.A): 2bb855dc5d845eb5f2466d7186f150c172da737bfd9c7f6bc1804e0b8d20f22a Dropper (OSX_OCEANLOTUS.D): 4da8365241c6b028a13b82d852c4f0155eb3d902782c6a538ac007a44a7d61b4 Backdoor (OSX_OCEANLOTUS.D): 673ee7a57ba3c5a2384aeb17a66058e59f0a4d0cddc4f01fe32f369f6a845c8f            Tags  Malware | APT & Targeted Attacks | Endpoints | Research | Network","[{'id': 29662, 'label': 'location', 'start_offset': 13, 'end_offset': 16}, {'id': 29666, 'label': 'location', 'start_offset': 79, 'end_offset': 87}, {'id': 29667, 'label': 'location', 'start_offset': 108, 'end_offset': 116}, {'id': 29668, 'label': 'location', 'start_offset': 157, 'end_offset': 167}, {'id': 29669, 'label': 'location', 'start_offset': 192, 'end_offset': 200}, {'id': 29670, 'label': 'location', 'start_offset': 231, 'end_offset': 234}, {'id': 29671, 'label': 'SHA2', 'start_offset': 414, 'end_offset': 478}, {'id': 29672, 'label': 'tools', 'start_offset': 488, 'end_offset': 504}, {'id': 29673, 'label': 'SHA1', 'start_offset': 507, 'end_offset': 571}, {'id': 29674, 'label': 'tools', 'start_offset': 582, 'end_offset': 598}, {'id': 29675, 'label': 'SHA1', 'start_offset': 601, 'end_offset': 665}, {'id': 29676, 'label': 'location', 'start_offset': 693, 'end_offset': 696}]",[],[],29662.0,location,13.0,16.0
7275,MuddyWater is a well-known threat actor group that has been active since 2017.,[],[],[],0.0,safe,0.0,0.0
7276,"They target groups across Middle East and Central Asia, primarily using spear phishing emails with malicious attachments.","[{'id': 29679, 'label': 'location', 'start_offset': 5, 'end_offset': 11}, {'id': 29681, 'label': 'location', 'start_offset': 38, 'end_offset': 41}, {'id': 29683, 'label': 'attack-pattern', 'start_offset': 72, 'end_offset': 86}]",[],[],29679.0,location,5.0,11.0
7277,The group has been quite visible since the initial 2017 Malwarebytes report on their elaborate espionage attack against the Saudi Arabian government.,[],[],[],0.0,safe,0.0,0.0
7278,"However, we recently observed a few interesting delivery documents similar to the known MuddyWater TTPs.",[],[],[],0.0,safe,0.0,0.0
7279,"Our analysis revealed that they drop a new backdoor, which is written in PowerShell as MuddyWater’s known POWERSTATS backdoor.","[{'id': 29706, 'label': 'attack-pattern', 'start_offset': 73, 'end_offset': 83}, {'id': 29708, 'label': 'malware', 'start_offset': 106, 'end_offset': 116}]",[],[],29706.0,attack-pattern,73.0,83.0
7280,"But, unlike previous incidents using POWERSTATS, the command and control (C&C) communication and data exfiltration in this case is done by using the API of a cloud file hosting provider.","[{'id': 29709, 'label': 'malware', 'start_offset': 37, 'end_offset': 47}, {'id': 29710, 'label': 'location', 'start_offset': 61, 'end_offset': 64}, {'id': 29711, 'label': 'location', 'start_offset': 93, 'end_offset': 96}, {'id': 29712, 'label': 'location', 'start_offset': 123, 'end_offset': 127}, {'id': 29713, 'label': 'location', 'start_offset': 158, 'end_offset': 163}]",[],[],29709.0,malware,37.0,47.0
7281,"The screenshots below show the malicious attachments, which are disguised to look real, similar to any typical phishing document.","[{'id': 29714, 'label': 'location', 'start_offset': 60, 'end_offset': 63}, {'id': 29715, 'label': 'location', 'start_offset': 82, 'end_offset': 86}, {'id': 29716, 'label': 'attack-pattern', 'start_offset': 111, 'end_offset': 119}]",[],[],29714.0,location,60.0,63.0
7282,"If the targeted victims enable macros, then the malicious process continues.",[],[],[],0.0,safe,0.0,0.0
7284,Fake Office document tries to get user to enable malicious macros.,[],[],[],0.0,safe,0.0,0.0
7285,The blurred document contains logos of different Turkish government entities  Figure 2.,[],[],[],0.0,safe,0.0,0.0
7286,"A similar fake Office document has blurred logos for a Turkish government institution related to taxes The macros contain strings encoded in base52, which is rarely used by threat actors other than MuddyWater.","[{'id': 29729, 'label': 'threat-actor', 'start_offset': 198, 'end_offset': 208}]",[],[],29729.0,threat-actor,198.0,208.0
7287,The group is known to use it to encode their PowerShell backdoor.,"[{'id': 29730, 'label': 'attack-pattern', 'start_offset': 45, 'end_offset': 55}]",[],[],29730.0,attack-pattern,45.0,55.0
7288,"After enabling macros, a .dll file (with a PowerShell code embedded) and a .reg file are dropped into %temp% directory.","[{'id': 29731, 'label': 'attack-pattern', 'start_offset': 43, 'end_offset': 53}, {'id': 29732, 'label': 'location', 'start_offset': 69, 'end_offset': 72}, {'id': 29733, 'label': 'location', 'start_offset': 85, 'end_offset': 88}]",[],[],29731.0,attack-pattern,43.0,53.0
7289,"The macro then runs the following command: ""C:\Windows\System32\cmd.exe"" /k %windir%\System32\reg.exe IMPORT %temp%\B.reg",[],[],[],0.0,safe,0.0,0.0
7290,"Running this registry file adds the following command to the Run registry key: rundll32 %Temp%\png.dll,RunPow  Figure 3.","[{'id': 29734, 'label': 'attack-pattern', 'start_offset': 79, 'end_offset': 87}]",[],[],29734.0,attack-pattern,79.0,87.0
7291,"Run registry key We assume that RunPow stands for “run PowerShell,” and triggers the PowerShell code embedded inside the .dll file.","[{'id': 29736, 'label': 'attack-pattern', 'start_offset': 55, 'end_offset': 65}, {'id': 29737, 'label': 'location', 'start_offset': 68, 'end_offset': 71}, {'id': 29738, 'label': 'attack-pattern', 'start_offset': 85, 'end_offset': 95}]",[],[],29736.0,attack-pattern,55.0,65.0
7292,The PowerShell code has several layers of obfuscation.,"[{'id': 29739, 'label': 'attack-pattern', 'start_offset': 4, 'end_offset': 14}]",[],[],29739.0,attack-pattern,4.0,14.0
7294,Encrypted PowerShell code,"[{'id': 29745, 'label': 'attack-pattern', 'start_offset': 10, 'end_offset': 20}]",[],[],29745.0,attack-pattern,10.0,20.0
7295,The other layers are simple obfuscated PowerShell scripts.,"[{'id': 29746, 'label': 'location', 'start_offset': 17, 'end_offset': 20}, {'id': 29747, 'label': 'attack-pattern', 'start_offset': 39, 'end_offset': 49}]",[],[],29746.0,location,17.0,20.0
7296,But the last layer is the main backdoor body.,[],[],[],0.0,safe,0.0,0.0
7297,This backdoor has some features similar to a previously discovered version of the Muddywater backdoor.,[],[],[],0.0,safe,0.0,0.0
7298, Figure 5. String of system information collected from the victim’s system,[],[],[],0.0,safe,0.0,0.0
7299,The previous MuddyWater version collected similar information but used a different separator:  Figure 6.,[],[],[],0.0,safe,0.0,0.0
7300,"When we analyzed further, we saw that the communication methods use files named <md5(hard disk serial number)> with various extensions depending on the purpose of the file.",[],[],[],0.0,safe,0.0,0.0
7301,The figure below is the decoded .res file from Figure 9.,[],[],[],0.0,safe,0.0,0.0
7302, Figure 10.,[],[],[],0.0,safe,0.0,0.0
7303,Decoded .res file,[],[],[],0.0,safe,0.0,0.0
7304,"The backdoor supports the following commands:  $upload - upload a file to file hosting service $dispos - remove persistence $halt - exit $download - download file from a hosting service No prefix - execute command via Invoke Expression (IEX), a PowerShell command that runs commands or expressions on the local computer  Based on our analysis, we can confirm that the targets were Turkish government organizations related to the finance and energy sectors.","[{'id': 29783, 'label': 'attack-pattern', 'start_offset': 245, 'end_offset': 255}, {'id': 29784, 'label': 'location', 'start_offset': 347, 'end_offset': 350}, {'id': 29786, 'label': 'location', 'start_offset': 437, 'end_offset': 440}, {'id': 29787, 'label': 'location', 'start_offset': 441, 'end_offset': 447}]",[],[],29783.0,attack-pattern,245.0,255.0
7305,"This is yet another similarity with previous MuddyWater campaigns, which were known to have targeted multiple Turkish government entities.",[],[],[],0.0,safe,0.0,0.0
7306,The main delivery method of this type of backdoor is spear phishing emails or spam that uses social engineering to manipulate targets into enabling malicious documents.,"[{'id': 29793, 'label': 'location', 'start_offset': 33, 'end_offset': 37}, {'id': 29794, 'label': 'attack-pattern', 'start_offset': 53, 'end_offset': 67}]",[],[],29793.0,location,33.0,37.0
7307,It is important that employers and employees across all organizations and enterprises be able to identify phishing attacks and distinguish legitimate emails from malicious ones.,"[{'id': 29795, 'label': 'location', 'start_offset': 31, 'end_offset': 34}, {'id': 29796, 'label': 'location', 'start_offset': 70, 'end_offset': 73}, {'id': 29797, 'label': 'attack-pattern', 'start_offset': 106, 'end_offset': 114}, {'id': 29798, 'label': 'location', 'start_offset': 123, 'end_offset': 126}]",[],[],29795.0,location,31.0,34.0
7308,"In general, users should always practice caution when it comes to email.",[],[],[],0.0,safe,0.0,0.0
7309,"Apart from knowledge and awareness of phishing and social engineering, it is also important to be prepared with effective and layered security solutions.","[{'id': 29806, 'label': 'location', 'start_offset': 21, 'end_offset': 24}, {'id': 29807, 'label': 'attack-pattern', 'start_offset': 38, 'end_offset': 46}, {'id': 29808, 'label': 'location', 'start_offset': 47, 'end_offset': 50}, {'id': 29809, 'label': 'location', 'start_offset': 122, 'end_offset': 125}, {'id': 29810, 'label': 'location', 'start_offset': 134, 'end_offset': 142}]",[],[],29806.0,location,21.0,24.0
7310,"Trend Micro™ Email Security is a no-maintenance cloud solution that delivers continuously updated protection to stop spam, malware, spear phishing, ransomware, and advanced targeted attacks before they reach the network.","[{'id': 29820, 'label': 'location', 'start_offset': 48, 'end_offset': 53}, {'id': 29821, 'label': 'location', 'start_offset': 98, 'end_offset': 108}, {'id': 29822, 'label': 'location', 'start_offset': 112, 'end_offset': 116}, {'id': 29823, 'label': 'attack-pattern', 'start_offset': 132, 'end_offset': 146}, {'id': 29824, 'label': 'location', 'start_offset': 160, 'end_offset': 163}]",[],[],29820.0,location,48.0,53.0
7311,Indicators of Compromise  SHA256 Type Detection Name 41ee0ab77b474b0c84a1c25591029533f058e4454d9f83ba30159cc6309c65d1,"[{'id': 29845, 'label': 'location', 'start_offset': 33, 'end_offset': 37}, {'id': 29846, 'label': 'SHA2', 'start_offset': 53, 'end_offset': 117}]",[],[],29845.0,location,33.0,37.0
7312,Delivery documents W2KM_POWRUN.A 43080479eb1b00ba80c34272c5595e6ebdc6b0ffabcdc2c40ea2af49fcc43db4 Dropped DLL file Backdoor.Win32.POWRUN.AA 4f509354d8b3152a40c64ce61f7594d592c1256ad6c0829760b8dbdcb10579a2 Weaponized document BACKDOOR.WIN32.POWRUN.AA 685e91bc4e98c38bda7c8e57d5d40a11e7cf48bb43859bb799813f0146a14fcf Dropped DLL file BKDR_POWRUN.B 888a6f205ac9fc40d4898d8068b56b32f9692cb75f0dd813f96a7bd8426f8652 Dropped DLL file Trojan.W97M.POWRUN.AA 0acd10b14d38a4ac469819dfa9070106e7289ecf7360e248b7f10f868c2f373d Dropped DLL file BKDR_POWRUN.A          Tags  Cloud | Malware | APT & Targeted Attacks | Endpoints | Research,"[{'id': 29847, 'label': 'SHA2', 'start_offset': 33, 'end_offset': 97}, {'id': 29848, 'label': 'SHA2', 'start_offset': 140, 'end_offset': 204}, {'id': 29849, 'label': 'SHA1', 'start_offset': 250, 'end_offset': 314}, {'id': 29850, 'label': 'MD5', 'start_offset': 346, 'end_offset': 410}, {'id': 29851, 'label': 'SHA2', 'start_offset': 450, 'end_offset': 514}, {'id': 29852, 'label': 'location', 'start_offset': 561, 'end_offset': 566}, {'id': 29853, 'label': 'location', 'start_offset': 579, 'end_offset': 582}]",[],[],29847.0,SHA2,33.0,97.0
7313,"While we have been following cyberespionage group TICK (a.k.a. “BRONZE BUTLER” or “REDBALDKNIGHT”) since 2008, we noticed an unusual increase in malware development and deployments towards November 2018.","[{'id': 29855, 'label': 'threat-actor', 'start_offset': 64, 'end_offset': 77}, {'id': 29856, 'label': 'threat-actor', 'start_offset': 83, 'end_offset': 96}, {'id': 29858, 'label': 'location', 'start_offset': 165, 'end_offset': 168}]",[],[],29855.0,threat-actor,64.0,77.0
7314,"Given their targets, we have named this campaign “Operation ENDTRADE,” and identified some of the findings in our research “Operation ENDTRADE: TICK’s Multi-Stage Backdoors for Attacking Industries and Stealing Classified Data”.","[{'id': 29868, 'label': 'location', 'start_offset': 0, 'end_offset': 5}, {'id': 29869, 'label': 'location', 'start_offset': 40, 'end_offset': 48}, {'id': 29870, 'label': 'location', 'start_offset': 71, 'end_offset': 74}, {'id': 29871, 'label': 'threat-actor', 'start_offset': 144, 'end_offset': 148}, {'id': 29872, 'label': 'location', 'start_offset': 198, 'end_offset': 201}]",[],[],29868.0,location,0.0,5.0
7315,Operation ENDTRADE’s timeline,[],[],[],0.0,safe,0.0,0.0
7316,"These email addresses were used for spear phishing, prompting potential victim organizations to open the attachments with malware payloads.","[{'id': 29889, 'label': 'attack-pattern', 'start_offset': 36, 'end_offset': 50}]",[],[],29889.0,attack-pattern,36.0,50.0
7317,Spear phishing sample in fluent Japanese,"[{'id': 29905, 'label': 'attack-pattern', 'start_offset': 0, 'end_offset': 14}, {'id': 29906, 'label': 'location', 'start_offset': 15, 'end_offset': 21}]",[],[],29905.0,attack-pattern,0.0,14.0
7318,"Based on the language that was hardcoded in the samples we found, TICK appeared to be targeting Japanese organizations with subsidiaries in China to serve as footholds for intrusion: TICK hard-coded two code pages 932 and 936, referring to Japanese and Simplified Chinese characters respectively.","[{'id': 29908, 'label': 'threat-actor', 'start_offset': 66, 'end_offset': 70}, {'id': 29911, 'label': 'threat-actor', 'start_offset': 183, 'end_offset': 187}, {'id': 29912, 'label': 'location', 'start_offset': 188, 'end_offset': 192}, {'id': 29915, 'label': 'location', 'start_offset': 218, 'end_offset': 221}, {'id': 29918, 'label': 'location', 'start_offset': 249, 'end_offset': 252}]",[],[],29908.0,threat-actor,66.0,70.0
7319,Figure 3. Language code pages,[],[],[],0.0,safe,0.0,0.0
7320,Malware Analysis,[],[],[],0.0,safe,0.0,0.0
7322,"New downloaders and trojans DATPER While this backdoor routine has been associated with TICK’s weapons arsenal, the sample we derived from this campaign had two adjusted mutex objects — d0ftyzxcdrfdqwe and *&Hjgfc49gna-2-tjb — that retrieve information from the victim’s machine.","[{'id': 29942, 'label': 'location', 'start_offset': 16, 'end_offset': 19}, {'id': 29943, 'label': 'malware', 'start_offset': 28, 'end_offset': 34}, {'id': 29944, 'label': 'threat-actor', 'start_offset': 88, 'end_offset': 92}, {'id': 29945, 'label': 'location', 'start_offset': 103, 'end_offset': 110}, {'id': 29946, 'label': 'location', 'start_offset': 116, 'end_offset': 122}, {'id': 29947, 'label': 'location', 'start_offset': 144, 'end_offset': 152}, {'id': 29949, 'label': 'location', 'start_offset': 202, 'end_offset': 205}]",[],[],29942.0,location,16.0,19.0
